dependent variable,reg_spec,n_lags,value,t-statistic,significance,LB (90.00% ci),UB (90.00% ci),p_val,index
Wisconsin,gar_mfh_crsp,12,-0.1320172102099858,-0.9389973778590037,0,-0.36358615022666985,0.09955172980669813,0.3480625825172443,47
United States,gar_mfh_crsp,9,3.8997069268619194e-05,0.2639978777971188,0,-0.00020430207330311942,0.00028229621184035767,0.7918601531154743,0
Massachusetts,gar_mfh_crsp,9,0.009630481042364766,2.6177207447612427,1,0.0035710240103076097,0.01568993807442192,0.00904542805159303,1
Tennessee,gar_mfh_crsp,9,0.0012640012256352323,2.0882071468098657,1,0.00026702922517890136,0.002260973226091563,0.03714416592768033,2
New Mexico,gar_mfh_crsp,9,0.0018992938498801348,0.9530946721486016,0,-0.0013829070813022822,0.005181494781062551,0.3408748959216559,3
California,gar_mfh_crsp,9,0.0010823366830524002,1.1189105068257732,0,-0.0005108844933976275,0.002675557859502427,0.26356656318802707,4
Kansas,gar_mfh_crsp,9,-0.00028856975964822716,-0.27272151465254435,0,-0.0020313413099537084,0.0014542017906572537,0.7851486560917478,5
Washington,gar_mfh_crsp,9,0.0007706183669304806,0.8281703559482271,0,-0.0007619812722587786,0.0023032180061197394,0.40785955633173,6
Connecticut,gar_mfh_crsp,9,0.0003899561616767561,3.7152753606955877,1,0.00021708051255016144,0.0005628318108033506,0.00021935719133869824,7
Arizona,gar_mfh_crsp,9,0.0003483005190902448,2.197829296276592,1,8.728327023069493e-05,0.0006093177679497945,0.028291801915135695,8
Delaware,gar_mfh_crsp,9,0.0002582897837582326,2.9009791658611452,1,0.00011164329695065268,0.0004049362705658125,0.0038380655985152945,9
Nebraska,gar_mfh_crsp,9,0.00019411654932692865,2.838513809487463,1,8.147967368425802e-05,0.0003067534249695992,0.0046652605768939814,10
Pennsylvania,gar_mfh_crsp,9,0.00015458691225743015,0.4330208165298764,0,-0.00043340722007565076,0.0007425810445905107,0.6651345775825495,11
Oregon,gar_mfh_crsp,9,0.00015325818442857934,1.8118926505108157,1,1.3942421619368294e-05,0.00029257394723779034,0.07043612990899462,12
Idaho,gar_mfh_crsp,9,0.00022707121145480397,1.4385051514052025,0,-3.2920617856711814e-05,0.0004870630407663196,0.15074288201521857,13
Illinois,gar_mfh_crsp,9,8.10052249029206e-05,0.4147766077483228,0,-0.00024066274706453826,0.0004026731968703793,0.6784339983804335,14
Maryland,gar_mfh_crsp,9,2.2447517926339983e-05,1.2219700700288423,0,-7.808850684989136e-06,5.2703886537669095e-05,0.22213502683211717,15
Alabama,gar_mfh_crsp,9,-3.263610344266891e-05,-0.7084522497895912,0,-0.00010851076404362587,4.323855715828803e-05,0.47890302714974453,16
Nevada,gar_mfh_crsp,9,-3.212335821612698e-06,-0.4165353100771559,0,-1.5914512876709598e-05,9.489841233484197e-06,0.67714749945327,17
Virginia,gar_mfh_crsp,9,-8.135197951789552e-06,-2.523510010721248,1,-1.3444924278470453e-05,-2.8254716251086533e-06,0.011841782492342245,18
Colorado,gar_mfh_crsp,9,5.0784673418061014e-05,0.2303273017735273,0,-0.00031237388897865275,0.0004139432358147746,0.8179055188901789,19
Utah,gar_mfh_crsp,9,-1.1582015000574135e-05,-1.9763988857310733,1,-2.123404286362501e-05,-1.9299871375232626e-06,0.04850629874697243,20
South Dakota,gar_mfh_crsp,9,-1.5412710036842853e-05,-4.596380818961252,1,-2.0935671953664676e-05,-9.889748120021032e-06,5.109911658252031e-06,21
West Virginia,gar_mfh_crsp,9,-1.5253266629233541e-05,-1.041119522063392,0,-3.938404417620947e-05,8.877510917742382e-06,0.2981836805648481,22
Alaska,gar_mfh_crsp,9,-7.947177840639896e-06,-0.38846723374883724,0,-4.164234249340774e-05,2.5747986812127932e-05,0.6977897818094585,23
Minnesota,gar_mfh_crsp,9,-3.165862149327346e-05,-0.14343448029260045,0,-0.000395194668561524,0.00033187742557497696,0.8859888097150563,24
Maine,gar_mfh_crsp,9,-5.455007712647071e-05,-2.3157948731993256,1,-9.334762923092084e-05,-1.5752525022020597e-05,0.02086090284176101,25
Kentucky,gar_mfh_crsp,9,-6.925409925338174e-05,-0.6548174536722583,0,-0.0002434485367050836,0.00010494033819832001,0.5128028814955472,26
New Hampshire,gar_mfh_crsp,9,-8.2675229827138e-05,-2.444909396488004,1,-0.00013837093223598396,-2.6979527418292058e-05,0.014737201477476702,27
Montana,gar_mfh_crsp,9,6.218008885842731e-05,0.31925829043596504,0,-0.00025860797387575147,0.00038296815159260595,0.7496270081033591,28
North Dakota,gar_mfh_crsp,9,-0.00012205961624632325,-0.9327000740187026,0,-0.00033760515237966806,9.348591988702146e-05,0.3513001504518236,29
Texas,gar_mfh_crsp,9,-0.00011952287145491566,-0.5568313518125827,0,-0.00047306110094904913,0.00023401535803921765,0.577822696326157,30
Oklahoma,gar_mfh_crsp,9,-0.00034222479748611715,-0.869099075204511,0,-0.0009907863977635927,0.0003063368027913581,0.3850942729705027,31
Michigan,gar_mfh_crsp,9,0.0002815465941468688,0.3617802144888087,0,-0.001000236414884312,0.001563329603178049,0.7176267191872627,32
North Carolina,gar_mfh_crsp,9,-0.00013782105244437729,-0.2539902307051298,0,-0.0010315536401426888,0.0007559115352539339,0.7995785538942748,33
South Carolina,gar_mfh_crsp,9,-0.00029651193481954963,-3.391516517295103,1,-0.0004405102087822999,-0.00015251366085679947,0.0007345967468419534,34
Georgia,gar_mfh_crsp,9,-0.00029740109234228896,-1.4440016004754943,0,-0.0006366230287771415,4.1820844092563454e-05,0.14919110237946143,35
Arkansas,gar_mfh_crsp,9,-0.00034016628345962636,-3.911267468529966,1,-0.0004834123790909691,-0.0001969201878282837,0.000100864225194508,36
New Jersey,gar_mfh_crsp,9,-0.00045146104656158944,-0.98469244679404,0,-0.0012066032131253363,0.00030368112000215717,0.3251193168525601,37
Ohio,gar_mfh_crsp,9,-0.0010982558899920447,-1.5378643416629176,0,-0.0022744921361333567,7.798035614926639e-05,0.12453888651249168,38
New York,gar_mfh_crsp,9,-0.001043558259949852,-0.9049478977487553,0,-0.0029428958726863217,0.0008557793527866168,0.3658079385981545,39
Mississippi,gar_mfh_crsp,9,-0.0008287179471640288,-1.8148438746046645,1,-0.0015808195574437394,-7.661633688431846e-05,0.06998072130341337,40
Iowa,gar_mfh_crsp,9,-0.001127301582448193,-1.0491345445588864,0,-0.0028970762474290757,0.0006424730825326888,0.29448246261783373,41
Florida,gar_mfh_crsp,9,-0.0011778325353018122,-0.8466207284252661,0,-0.003469247228025681,0.0011135821574220555,0.397499235610969,42
Missouri,gar_mfh_crsp,9,-0.000830432188441808,-0.5222839862859509,0,-0.003449257372069879,0.0017883929951862622,0.6016397652925718,43
Indiana,gar_mfh_crsp,9,-0.0020653960446893388,-3.150466468871169,1,-0.003145181625079688,-0.0009856104642989897,0.001700329604257922,44
Rhode Island,gar_mfh_crsp,9,-0.0020146071211021954,-0.4933664305198904,0,-0.008740188204970443,0.004710973962766049,0.6219102303494943,45
Wyoming,gar_mfh_crsp,9,-0.004628983407909543,-2.253595102325775,1,-0.008012114123851628,-0.001245852691967459,0.02453384544016468,46
Wisconsin,gar_mfh_crsp,9,-0.03271757086179801,-0.4636402302876283,0,-0.14894509404833517,0.08350995232473912,0.643051321959899,47
United States,gar_mfh_crsp,6,-5.937469153906704e-06,-0.05103734410266444,0,-0.00019754710252596483,0.00018567216421815135,0.9593103645650964,0
Massachusetts,gar_mfh_crsp,6,0.008247899160933263,4.050450858185263,1,0.004894046226792266,0.011601752095074257,5.685222149653946e-05,1
Tennessee,gar_mfh_crsp,6,0.00011110082451850201,0.28837753277188566,0,-0.0005234404841717586,0.0007456421332087624,0.7731433764858271,2
New Mexico,gar_mfh_crsp,6,0.002005571001822144,1.1040544719361631,0,-0.0009863600441198071,0.004997502047764094,0.26994996735552723,3
California,gar_mfh_crsp,6,0.0010816100069407503,1.0680029442778927,0,-0.0005864139601713502,0.00274963397405285,0.2858884096218983,4
Kansas,gar_mfh_crsp,6,0.0012706250407476336,3.131523044853956,1,0.0006023336940785115,0.0019389163874167555,0.001811639097044182,5
Washington,gar_mfh_crsp,6,0.0010856854315578848,1.0970105150132405,0,-0.0005443508071484753,0.002715721670264244,0.2730151068036155,6
Connecticut,gar_mfh_crsp,6,0.00039258722798803103,3.7561206663985183,1,0.00022043974751632223,0.0005647347084597398,0.00018696378245008916,7
Arizona,gar_mfh_crsp,6,0.00031931098819105216,2.1780940285359147,1,7.785316596455036e-05,0.0005607688104175539,0.029733052903179624,8
Delaware,gar_mfh_crsp,6,0.0002287046693899978,2.9723761802953974,1,0.00010197587624772003,0.0003554334625322755,0.0030567323220385134,9
Nebraska,gar_mfh_crsp,6,0.00017804910323519576,2.779564324825958,1,7.254554632882871e-05,0.00028355266014156274,0.005589698867413784,10
Pennsylvania,gar_mfh_crsp,6,4.559035594803589e-05,0.15098450329397778,0,-0.00045173963334046497,0.0005429203452365365,0.8800315634661551,11
Oregon,gar_mfh_crsp,6,0.00010275402476071668,2.8098127508549022,1,4.2522271845464505e-05,0.00016298577767596883,0.00509582211034143,12
Idaho,gar_mfh_crsp,6,0.00020689774215455528,1.9714534622891668,1,3.4046198861483574e-05,0.00037974928544762693,0.04906658174317102,13
Illinois,gar_mfh_crsp,6,7.65280783064095e-05,0.3914955504741277,0,-0.0002454290294129193,0.0003984851860257381,0.6955504615466337,14
Maryland,gar_mfh_crsp,6,1.0487833755052693e-05,1.2286831751287357,0,-3.5710203191017345e-06,2.4546687829207116e-05,0.2196047057323629,15
Alabama,gar_mfh_crsp,6,-4.6851793598320945e-05,-1.5310099923146077,0,-9.725431190335429e-05,3.55072470671237e-06,0.1262199912934805,16
Nevada,gar_mfh_crsp,6,-3.2515793940882794e-07,-0.05952035728939371,0,-9.322886200646496e-06,8.672570321828837e-06,0.9525546878796278,17
Virginia,gar_mfh_crsp,6,-7.317389845586461e-06,-2.82698471256948,1,-1.1580600309954579e-05,-3.0541793812183447e-06,0.004833374084332043,18
Colorado,gar_mfh_crsp,6,9.500915835489263e-05,0.45021493477896934,0,-0.000252566707369051,0.0004425850240788361,0.6526952639025181,19
Utah,gar_mfh_crsp,6,-1.1085826812263813e-05,-2.319070204458282,1,-1.895915279881082e-05,-3.2125008257168076e-06,0.020679062753424127,20
South Dakota,gar_mfh_crsp,6,-8.78512332622133e-06,-2.9660638026484745,1,-1.3663456002048819e-05,-3.906790650393844e-06,0.003119367570256548,21
West Virginia,gar_mfh_crsp,6,-1.2516931966940991e-05,-0.9152307883899763,0,-3.50422696430374e-05,1.0008405709155405e-05,0.36038655138146347,22
Alaska,gar_mfh_crsp,6,6.255370521337123e-06,0.22663377484399788,0,-3.9204945084379e-05,5.1715686127053226e-05,0.8207748811207494,23
Minnesota,gar_mfh_crsp,6,2.1130174354736225e-06,0.010412906882929559,0,-0.000332109061059223,0.00033633509593017006,0.9916948278841677,24
Maine,gar_mfh_crsp,6,-5.270723447486453e-05,-2.3341913697455845,1,-8.989823057701339e-05,-1.5516238372715696e-05,0.019868510318004073,25
Kentucky,gar_mfh_crsp,6,-3.879383216424422e-05,-0.4504447284899879,0,-0.00018064248435839154,0.00010305482002990305,0.6525296757863459,26
New Hampshire,gar_mfh_crsp,6,-7.129256546025456e-05,-2.366149393777301,1,-0.0001209182055257628,-2.1666925394746338e-05,0.018246377185298757,27
Montana,gar_mfh_crsp,6,0.0001569873747815298,0.9903358206195211,0,-0.00010410024502281251,0.000418074994585872,0.3223531782216176,28
North Dakota,gar_mfh_crsp,6,-0.00011491649721087665,-1.042673365276219,0,-0.00029644220540664043,6.660921098488703e-05,0.29746058757628435,29
Texas,gar_mfh_crsp,6,-8.886445101645522e-05,-0.40145344275766986,0,-0.0004534478717610693,0.0002757189697281587,0.6882091855056802,30
Oklahoma,gar_mfh_crsp,6,0.00014144906623526728,0.7852180432262885,0,-0.00015524841136864287,0.0004381465438391773,0.4325921747963455,31
Michigan,gar_mfh_crsp,6,0.00041514340888251225,0.5886206634342496,0,-0.000746483551558751,0.001576770369323775,0.5563061913097851,32
North Carolina,gar_mfh_crsp,6,-3.986136411479558e-05,-0.09356154391686232,0,-0.000741573224217351,0.0006618504959877595,0.9254843080610868,33
South Carolina,gar_mfh_crsp,6,-0.00027503671487059565,-3.072441854404317,1,-0.0004224752608198788,-0.00012759816892131255,0.002205741531962069,34
Georgia,gar_mfh_crsp,6,-0.0002713351413190174,-1.4022567322975537,0,-0.0005900354984147156,4.7365215776680653e-05,0.16128316516689778,35
Arkansas,gar_mfh_crsp,6,-0.00033062926686678966,-4.050683075948623,1,-0.00046506572700279013,-0.00019619280673078925,5.6797127043983764e-05,36
New Jersey,gar_mfh_crsp,6,-0.00041587149724761976,-0.9482642413679525,0,-0.0011381984527553783,0.00030645545826013857,0.3433231331607347,37
Ohio,gar_mfh_crsp,6,-0.0009008665159982009,-1.421587121947701,0,-0.001944603335878011,0.0001428703038816087,0.15559278325763137,38
New York,gar_mfh_crsp,6,-0.00074171825990895,-0.7073917649214261,0,-0.002468681172309538,0.0009852446524916375,0.4795591620688331,39
Mississippi,gar_mfh_crsp,6,-0.0003898386165362866,-1.3454234624529913,0,-0.0008670709936235092,8.739376055093582e-05,0.1789254250545973,40
Iowa,gar_mfh_crsp,6,-0.000893527476511888,-0.8730737859606389,0,-0.0025791526285713724,0.0007920976755475958,0.38292311059525685,41
Florida,gar_mfh_crsp,6,-0.0005450426619600516,-0.4340694549856945,0,-0.0026131606440326395,0.0015230753201125357,0.6643721421933977,42
Missouri,gar_mfh_crsp,6,0.0014850644436276003,0.9729981211770977,0,-0.0010287738535392195,0.003998902740794419,0.33089129790823035,43
Indiana,gar_mfh_crsp,6,-0.0018580753741627787,-2.9895535818565837,1,-0.0028817478484395804,-0.0008344028998859775,0.0028920631122995033,44
Rhode Island,gar_mfh_crsp,6,-0.0029214561191074043,-0.6571335125058265,0,-0.01024379444496225,0.004400882206747439,0.5113116857662852,45
Wyoming,gar_mfh_crsp,6,-0.0047398089376473225,-2.299298950688359,1,-0.008135040771975126,-0.00134457710331952,0.021782367408408554,46
Wisconsin,gar_mfh_crsp,6,-0.07612625063465003,-1.5112605793133844,0,-0.15909205464362192,0.006839553374321836,0.1311746482687559,47
United States,gar_mfh_crsp,3,-1.7197036194399628e-06,-0.028519879037801503,0,-0.00010103246256390263,9.759305532502267e-05,0.9772555959570957,0
Massachusetts,gar_mfh_crsp,3,0.0013500509684308483,0.8296185250774161,0,-0.0013301715049263878,0.004030273441788083,0.40703571416643536,1
Tennessee,gar_mfh_crsp,3,0.0003806800340687664,1.288776722348355,0,-0.00010581850110951286,0.0008671785692470455,0.19789905982648448,2
New Mexico,gar_mfh_crsp,3,0.0019604765263194924,1.2869723711670527,0,-0.0005484708013693673,0.004469423854008351,0.1985269079722276,3
California,gar_mfh_crsp,3,0.0013035734257401087,1.131627193071405,0,-0.0005937057686048056,0.003200852620085022,0.25817651882544324,4
Kansas,gar_mfh_crsp,3,0.0008286889575038051,2.7832037334112565,1,0.00033829436315025265,0.0013190835518573575,0.005526820448971126,5
Washington,gar_mfh_crsp,3,0.001408375281417414,1.239289568306247,0,-0.0004633612677757135,0.003280111830610541,0.21565126447874539,6
Connecticut,gar_mfh_crsp,3,0.0003893951166588092,3.770932635422366,1,0.00021931997262401718,0.0005594702606936011,0.0001762950472778968,7
Arizona,gar_mfh_crsp,3,0.0003173955535501679,2.4018078734241066,1,9.97440382977232e-05,0.0005350470688026125,0.016572424554951892,8
Delaware,gar_mfh_crsp,3,0.00015718280438753836,3.208738162106243,1,7.650206411732262e-05,0.00023786354465775406,0.0013936426278908787,9
Nebraska,gar_mfh_crsp,3,0.0001234684478054642,2.7090854784260276,1,4.8404327238457936e-05,0.00019853256837247047,0.006910930257087111,10
Pennsylvania,gar_mfh_crsp,3,0.0001754065045084859,0.49888283345896,0,-0.00040368374791515586,0.0007544967569321274,0.6180177715436264,11
Oregon,gar_mfh_crsp,3,1.0263289674883212e-05,0.870055679480597,0,-9.165183016742052e-06,2.9691762366508465e-05,0.38456653270301966,12
Idaho,gar_mfh_crsp,3,0.00021474689164003398,3.7937864691658896,1,0.00012151744126636504,0.0003079763420137029,0.00016112175044935562,13
Illinois,gar_mfh_crsp,3,0.00011380658266431593,0.5897081307642688,0,-0.00020404866638566325,0.000431661831714295,0.5555755502299529,14
Maryland,gar_mfh_crsp,3,2.6081734693963422e-05,4.4879219043582,1,1.6510007709649308e-05,3.5653461678277536e-05,8.39982031441977e-06,15
Alabama,gar_mfh_crsp,3,-1.979265576391349e-05,-1.5305366308077142,0,-4.109166804983185e-05,1.5063565220048562e-06,0.126333153101722,16
Nevada,gar_mfh_crsp,3,-1.4177140287035816e-06,-0.3728122723725361,0,-7.680932450961006e-06,4.84550439355384e-06,0.7094003829511939,17
Virginia,gar_mfh_crsp,3,2.563556483961796e-07,0.14154275584504508,0,-2.7266519842027377e-06,3.2393632809950956e-06,0.8874816788427389,18
Colorado,gar_mfh_crsp,3,0.00017953584050682796,0.829113487772287,0,-0.0001771092909215694,0.0005361809719352252,0.4073212140038762,19
Utah,gar_mfh_crsp,3,-7.4212578685267914e-06,-2.1824945533666615,1,-1.302171496592943e-05,-1.8208007711241546e-06,0.029402823420513036,20
South Dakota,gar_mfh_crsp,3,-9.139652763344082e-06,-4.225065317320011,1,-1.27024851353987e-05,-5.5768203912894655e-06,2.702878941640563e-05,21
West Virginia,gar_mfh_crsp,3,-1.2736772344990285e-05,-0.9704914670450694,0,-3.435234700380589e-05,8.878802313825313e-06,0.33213488250524836,22
Alaska,gar_mfh_crsp,3,-7.793116143060352e-06,-0.558630626194963,0,-3.076970366706149e-05,1.5183471380940783e-05,0.5765914666162488,23
Minnesota,gar_mfh_crsp,3,-5.219318216757515e-06,-0.02715708751219357,0,-0.00032176012518860843,0.0003113214887550933,0.9783421384219673,24
Maine,gar_mfh_crsp,3,-5.036991065599295e-05,-2.2788413175456874,1,-8.677450669491743e-05,-1.396531461706848e-05,0.022975103913070116,25
Kentucky,gar_mfh_crsp,3,-1.2341625234130385e-05,-0.20403864427407023,0,-0.00011196449455853619,8.728124409027537e-05,0.8383822680236155,26
New Hampshire,gar_mfh_crsp,3,-6.939771824929602e-05,-2.5523440242351447,1,-0.00011417988478616475,-2.4615551712427297e-05,0.010910089960536107,27
Montana,gar_mfh_crsp,3,-0.0002251709817173494,-2.5343194266127083,1,-0.0003715066480504787,-7.88353153842202e-05,0.011482208481371492,28
North Dakota,gar_mfh_crsp,3,-2.30569646862659e-05,-0.25147861533245447,0,-0.00017406504783294493,0.00012795111846041306,0.8015174818355153,29
Texas,gar_mfh_crsp,3,-6.232064680584265e-05,-0.31766189298029124,0,-0.0003854422190147009,0.00026080092540301544,0.7508356151295059,30
Oklahoma,gar_mfh_crsp,3,5.367707576301376e-05,0.47309058938094634,0,-0.0001331946772799298,0.00024054882880595723,0.6362951974603803,31
Michigan,gar_mfh_crsp,3,0.0010192605649918063,1.2403923448148568,0,-0.00033413660888698495,0.002372657738870597,0.21524354292340941,32
North Carolina,gar_mfh_crsp,3,-0.00012570721301402436,-0.4503383957064569,0,-0.0005854557357501339,0.00033404130972208504,0.6526051049304451,33
South Carolina,gar_mfh_crsp,3,-0.00027169272025386103,-3.1032134415363104,1,-0.00041589279155573823,-0.0001274926489519839,0.0019909270496485387,34
Georgia,gar_mfh_crsp,3,-0.0002802282068486224,-1.6565450972933575,1,-0.0005588452668032387,-1.6111468940063398e-06,0.0980570633294966,35
